NM_CONTEST_CUSTOM_CODE|NM_PARTY_NAME|NM_PARTY_ABBREVIATION|NM_PARTY_COLOR|NM_PARTY_LOGO|NM_PARTY_CUSTOM_CODE|NM_CANDIDATE_CUSTOM_CODE|NM_CANDIDATE_ID|NM_CANDIDATE_NAME|NM_CANDIDATE_LAST_NAME|NM_CANDIDATE_GENDER|NM_VICE_CANDIDATE_CUSTOM_CODE|NM_VICE_CANDIDATE_ID|NM_VICE_CANDIDATE_NAME|NM_VICE_CANDIDATE_LAST_NAME|NM_VICE_CANDIDATE_GENDER|NM_ADDITIONAL_INFORMATION
000100|ALIANZA COMPROMISO FEDERAL||#2A0EC4|party/default.png|133|0001000000133A|0001000000133A|LISTA A1|Lista A|MALE||||||8
000100|CAMBIEMOS||#CADD61|party/default.png|135|0001000000135A|0001000000135A|LISTA A CAMBIANDO JUNTOS|Lista A|MALE||||||9
000100|CAMBIEMOS||#CADD61||135|0001000000135B|0001000000135B|501 B DIGNIDAD PARTIDARIA|Lista B|MALE||||||10
000100|CAMBIEMOS||#CADD61||135|0001000000135C|0001000000135C|LISTA 502 C CAMBIANDO JUNTOS|Lista C|MALE||||||11
000100|CAMBIEMOS||#CADD61||135|0001000000135D|0001000000135D|EQUIPO DE GOBIERNO|Lista D|MALE||||||12
000100|CAMBIEMOS||#CADD61||135|0001000000135E|0001000000135E|EL PODER DE LA UNIÓN|Lista E|MALE||||||13
000100|CAMBIEMOS||#CADD61||135|0001000000135F|0001000000135F|REPÚBLICA DE LIBRES E IGUALES|Lista F|MALE||||||14
000100|CAMBIEMOS||#CADD61||135|0001000000135G|0001000000135G|EL CAMINO DEL CAMBIO|Lista G|MALE||||||15
000100|FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES||#7AB965|party/default.png|137|0001000000137A|0001000000137A|LISTA A ROJA|Lista A|MALE||||||17
000100|FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES||#7AB965||137|0001000000137B|0001000000137B|LISTA UNIDAD 2U|Lista B|MALE||||||18
000100|FRENTE PARA LA VICTORIA||#0F4026|party/default.png|131|0001000000131A|0001000000131A|CELESTE Y BLANCA K NÉSTOR KIRCHNER|Lista A|MALE||||||5
000100|FRENTE POPULAR||#1C5846|party/default.png|136|0001000000136A|0001000000136A|PROTAGONISMO Y PARTICIPACIÓN|Lista A|MALE||||||16
000100|MOVIMIENTO AL SOCIALISMO||#E0BD0D|party/default.png|13|0001000000013A|0001000000013A|LISTA A-SOB|Lista A|MALE||||||1
000100|MOVIMIENTO DE ACCION VECINAL||#65F882|party/default.png|57|0001000000057A|0001000000057A|COMPROMISO VECINAL|Lista A|MALE||||||2
000100|NUEVA IZQUIERDA||#327215|party/default.png|68|0001000000068A|0001000000068A|LISTA UNIDAD|Lista A|MALE||||||3
000100|PARTIDO POPULAR||#22B3AD|party/default.png|81|0001000000081A|0001000000081A|MOVIMIENTO SOLIDARIO POPULAR|Lista A|MALE||||||4
000100|PROGRESISTAS||#55B669|party/default.png|132|0001000000132A|0001000000132A|MS - IGUALDAD Y DECENCIA|Lista A|MALE||||||6
000100|UNIDOS POR UNA NUEVA ALTERNATIVA||#E4CA11|party/default.png|138|0001000000138A|0001000000138A|FRENTE RENOVADOR  +A15|Lista A|MALE||||||19
000100|UNIDOS POR UNA NUEVA ALTERNATIVA||#E4CA11||138|0001000000138B|0001000000138B|MOVIMIENTO DE UNIDAD|Lista B|MALE||||||20
000200|ALIANZA COMPROMISO FEDERAL||#2A0EC4||133|0002000000133A|0002000000133A|LISTA A1|Lista A|MALE||||||8
000200|CAMBIEMOS||#CADD61||135|0002000000135A|0002000000135A|LISTA A CAMBIANDO JUNTOS|Lista A|MALE||||||9
000200|FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES||#7AB965||137|0002000000137A|0002000000137A|LISTA A ROJA|Lista A|MALE||||||17
000200|FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES||#7AB965||137|0002000000137B|0002000000137B|LISTA UNIDAD 2U|Lista B|MALE||||||18
000200|FRENTE PARA LA VICTORIA||#0F4026||131|0002000000131A|0002000000131A|CELESTE Y BLANCA K NÉSTOR KIRCHNER|Lista A|MALE||||||5
000200|FRENTE POPULAR||#1C5846||136|0002000000136A|0002000000136A|PROTAGONISMO Y PARTICIPACIÓN|Lista A|MALE||||||16
000200|MOVIMIENTO AL SOCIALISMO||#E0BD0D||13|0002000000013A|0002000000013A|LISTA A-SOB|Lista A|MALE||||||1
000200|MOVIMIENTO DE ACCION VECINAL||#65F882||57|0002000000057A|0002000000057A|COMPROMISO VECINAL|Lista A|MALE||||||2
000200|NUEVA IZQUIERDA||#327215||68|0002000000068A|0002000000068A|LISTA UNIDAD|Lista A|MALE||||||3
000200|PARTIDO POPULAR||#22B3AD||81|0002000000081A|0002000000081A|MOVIMIENTO SOLIDARIO POPULAR|Lista A|MALE||||||4
000200|PROGRESISTAS||#55B669||132|0002000000132A|0002000000132A|MS - IGUALDAD Y DECENCIA|Lista A|MALE||||||6
000200|PROGRESISTAS||#55B669||132|0002000000132B|0002000000132B|CREO|Lista B|MALE||||||7
000200|UNIDOS POR UNA NUEVA ALTERNATIVA||#E4CA11||138|0002000000138A|0002000000138A|FRENTE RENOVADOR  +A15|Lista A|MALE||||||19
000200|UNIDOS POR UNA NUEVA ALTERNATIVA||#E4CA11||138|0002000000138B|0002000000138B|MOVIMIENTO DE UNIDAD|Lista B|MALE||||||20
000351|ACCION CIUDADANA||#EC7DB1|party/default.png|51-179|000351051-179A|000351051-179A|LISTA A PROPUESTA AUTONOMISTA|Lista A|MALE||||||26
000351|AUTODETERMINACION Y LIBERTAD||#B25A22|party/default.png|51-187|000351051-187A|000351051-187A|LISTA 187-A QUE LOS PUEBLOS MANDEN|Lista A|MALE||||||28
000351|AVANCEMOS HACIA 1 PAIS MEJOR||#EFB63F|party/default.png|51-507|000351051-507A|000351051-507A|LISTA 507 A 1PAIS|Lista A|MALE||||||14
000351|BANDERA VECINAL||#D383DA|party/default.png|51-327|000351051-327A|000351051-327A|LISTA A LEALTAD|Lista A|MALE||||||5
000351|CONVOCATORIA ABIERTA POR BUENOS AIRES||#73B108|party/default.png|51-506|000351051-506A|000351051-506A|LISTA A POPULAR Y SOCIALISTA|Lista A|MALE||||||12
000351|CONVOCATORIA ABIERTA POR BUENOS AIRES||#73B108||51-506|000351051-506B|000351051-506B|LISTA B LA DIGNIDAD IP|Lista B|MALE||||||13
000351|EL MOVIMIENTO||#94B729|party/default.png|51-262|000351051-262B|000351051-262B|LISTA ORDEN Y JUSTICIA LETRA B|Lista B|MALE||||||1
000351|EL MOVIMIENTO||#94B729||51-262|000351051-262A|000351051-262A|LISTA SEGURIDAD Y TRANSPARENCIA LETRA A|Lista A|MALE||||||29
000351|EL MOVIMIENTO||#94B729||51-262|000351051-262C|000351051-262C|LISTA SER LETRA C|Lista C|MALE||||||2
000351|EL MOVIMIENTO||#94B729||51-262|000351051-262D|000351051-262D|LISTA RENOVACION REPUBLICANA LETRA D|Lista D|MALE||||||3
000351|EL MOVIMIENTO||#94B729||51-262|000351051-262E|000351051-262E|LISTA NUEVA DEMOCRACIA LETRA E|Lista E|MALE||||||4
000351|EVOLUCIÓN||#6CAC94|party/default.png|51-503|000351051-503A|000351051-503A|LISTA A SUMA +|Lista A|MALE||||||10
000351|FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES||#7AB965||137|0003510000137A|0003510000137A|LISTA A ROJA|Lista A|MALE||||||17
000351|IZQUIERDA AL FRENTE POR EL SOCIALISMO||#4EB3D5|party/default.png|51-504|000351051-504A|000351051-504A|LISTA A UNIDAD DE LA IZQUIERDA|Lista A|MALE||||||11
000351|MOVIMIENTO POLITICO, SOCIAL Y CULTURAL PROYECTO SUR||#833551|party/default.png|83|0003510000083A|0003510000083A|LISTA A UNIDAD|Lista A|MALE||||||25
000351|PARTIDO FEDERAL||#D083A4|party/default.png|51-8|00035100051-8A|00035100051-8A|ROJO PUNZÓ LETRA A|Lista A|MALE||||||21
000351|PARTIDO FEDERAL||#D083A4||51-8|00035100051-8B|00035100051-8B|LETRA B LISTA CELESTE Y BLANCA|Lista B|MALE||||||22
000351|PARTIDO HUMANISTA||#79D290|party/default.png|22|0003510000022A|0003510000022A|LISTA A NARANJA|Lista A|MALE||||||23
000351|PARTIDO RENOVADOR FEDERAL||#A153DD|party/default.png|51-79|0003510051-79A|0003510051-79A|LISTA A UNIDAD FEDERAL|Lista A|MALE||||||24
000351|PARTIDO SOCIALISTA AUTENTICO||#86DE0D|party/default.png|51-184|000351051-184A|000351051-184A|LISTA A HONESTIDAD Y PARTICIPACIÓN|Lista A|MALE||||||27
000351|UNIDAD PORTEÑA||#EE20AC|party/default.png|51-501|000351051-501A|000351051-501A|LISTA A UNIDAD CIUDADANA|Lista A|MALE||||||6
000351|UNIDAD PORTEÑA||#EE20AC||51-501|000351051-501B|000351051-501B|LISTA B AHORA BUENOS AIRES|Lista B|MALE||||||7
000351|UNIDAD PORTEÑA||#EE20AC||51-501|000351051-501C|000351051-501C|LISTA C HONESTIDAD Y CORAJE|Lista C|MALE||||||8
000351|VAMOS JUNTOS||#37B196|party/default.png|51-502|000351051-502A|000351051-502A|LISTA 502A SIGAMOS CON EL CAMBIO|Lista A|MALE||||||9
000352|1 PAIS||#F2477A|party/default.png|52-501|000352052-501A|000352052-501A|UN PAIS UNIDO HOY Y SIEMPRE|Lista A|MALE||||||4
000352|CAMBIEMOS BUENOS AIRES||#9858E7|party/default.png|52-508|000352052-508A|000352052-508A|CAMBIANDO JUNTOS|Lista A|MALE||||||16
000352|CREO||#DB8608|party/default.png|52-507|000352052-507A|000352052-507A|CONVICCIONES|Lista A|MALE||||||15
000352|ENCUENTRO POPULAR POR TIERRA, TECHO Y TRABAJO||#DE7F04|party/default.png|52-506|000352052-506A|000352052-506A|MEMORIA VERDAD JUSTICIA|Lista A|MALE||||||14
000352|FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES||#7AB965||137|0003520000137A|0003520000137A|LISTA A ROJA|Lista A|MALE||||||1
000352|FRENTE JUSTICIALISTA||#27EAEE|party/default.png|52-509|000352052-509A|000352052-509A|CUMPLIR R|Lista A|MALE||||||17
000352|FRENTE PATRIOTA BANDERA VECINAL||#5A470A|party/default.png|52-505|000352052-505A|000352052-505A|LISTA A - CONDUCCIÓN|Lista A|MALE||||||8
000352|FRENTE SOCIALISTA Y POPULAR||#E3C897|party/default.png|52-502|000352052-502A|000352052-502A|LISTA A|Lista A|MALE||||||5
000352|IZQUIERDA AL FRENTE POR EL SOCIALISMO||#CFC7B9|party/default.png|52-504|000352052-504A|000352052-504A|1A UNIDAD DE LA IZQUIERDA|Lista A|MALE||||||7
000352|MOVIMIENTO AMPLIO DE TRABAJADORES Y JUBILADOS- MATRAJU-||#E4E363|party/default.png|52-268|000352052-268A|000352052-268A|LISTA UNIDAD N° 1|Lista A|MALE||||||10
000352|PARTIDO DEL CAMPO POPULAR||#09EDCA|party/default.png|52-259|000352052-259A|000352052-259A|LISTA A INDEPENDENCIA|Lista A|MALE||||||7
000352|PARTIDO FEDERAL||#E1AF89|party/default.png|52-8|00035200052-8A|00035200052-8A|LISTA ROJO PUNZÓ LETRA A|Lista A|MALE||||||2
000352|PARTIDO FEDERAL||#E1AF89||52-8|00035200052-8B|00035200052-8B|LISTA CELESTE Y BLANCA LETRA B|Lista B|MALE||||||3
000352|PARTIDO FEDERAL||#E1AF89||52-8|00035200052-8C|00035200052-8C|FEDERALISMO PURO LETRA C|Lista C|MALE||||||4
000352|PARTIDO FEDERAL||#E1AF89||52-8|00035200052-8D|00035200052-8D|LISTA ALTERNATIVA LETRA D|Lista D|MALE||||||5
000352|PARTIDO HUMANISTA||#79D290||22|0003520000022A|0003520000022A|LISTA A NARANJA|Lista A|MALE||||||6
000352|PARTIDO MOVIMIENTO ORGANIZACIÓN DEMOCRÁTICA||#6E60B4|party/default.png|52-309|000352052-309A|000352052-309A|LISTA COMPROMISO CIUDADANO|Lista A|MALE||||||3
000352|PARTIDO TODOS POR BUENOS AIRES||#6402F4|party/default.png|52-298|000352052-298A|000352052-298A|LISTA TOBA|Lista A|MALE||||||1
000352|PATRIA GRANDE||#E30D19|party/default.png|52-301|000352052-301A|000352052-301A|LISTA A VAMOS|Lista A|MALE||||||2
000352|UNIDAD CIUDADANA||#7717F9|party/default.png|52-503|000352052-503A|000352052-503A|LISTA CELESTE Y BLANCA U|Lista A|MALE||||||6
000353|FRENTE CÍVICO Y SOCIAL - CAMBIEMOS||#813A31|party/default.png|53-504|000353053-504A|000353053-504A|LISTA A CAMBIANDO JUNTOS CATAMARCA|Lista A|MALE||||||27
000353|FRENTE CÍVICO Y SOCIAL - CAMBIEMOS||#813A31||53-504|000353053-504B|000353053-504B|LISTA B JUNTOS POR EL CAMBIO|Lista B|MALE||||||28
000353|FRENTE DE UNIDAD CIUDADANA||#CAD6DF|party/default.png|53-503|000353053-503A|000353053-503A|LISTA K CATAMARCA CIUDADANA|Lista A|MALE||||||26
000353|FRENTE JUSTICIALISTA PARA LA VICTORIA||#4D4863|party/default.png|53-501|000353053-501A|000353053-501A|LISTA AZUL Y BLANCA|Lista A|MALE||||||25
000353|MOVIMIENTO AUTENTICO POPULAR||#4C1A3E|party/default.png|53-216|000353053-216A|000353053-216A|LETRA A - TRABAJO Y DIGNIDAD|Lista A|MALE||||||24
000353|PARTIDO DEL CAMPO POPULAR||#833B41|party/default.png|53-180|000353053-180A|000353053-180A|LISTA A FRENTE DE LOS JUBILADOS|Lista A|MALE||||||1
000353|PARTIDO DEL CAMPO POPULAR||#833B41||53-180|000353053-180B|000353053-180B|LISTA B PROYECTO JOVEN|Lista B|MALE||||||2
000353|PARTIDO DEL CAMPO POPULAR||#833B41||53-180|000353053-180C|000353053-180C|LISTA C MAS RENOVADOR|Lista C|MALE||||||3
000353|PARTIDO DEL CAMPO POPULAR||#833B41||53-180|000353053-180D|000353053-180D|LISTA D CREO EN SANTA FE|Lista D|MALE||||||4
000353|PARTIDO DEL CAMPO POPULAR||#833B41||53-180|000353053-180E|000353053-180E|LISTA E CON TOTAL SEGURIDAD|Lista E|MALE||||||5
000353|PARTIDO DEL CAMPO POPULAR||#833B41||53-180|000353053-180F|000353053-180F|LISTA F JUNTOS ES POSIBLE|Lista F|MALE||||||6
000353|PARTIDO DEL CAMPO POPULAR||#833B41||53-180|000353053-180G|000353053-180G|LISTA G POR LA DECADA GANADA|Lista G|MALE||||||7
000353|PARTIDO NACIONALISTA CONSTITUCIONAL UNIR||#50F5C0|party/default.png|33|0003530000033A|0003530000033A|LISTA A NI POR UNOS, NI POR OTROS, POR TODOS|Lista A|MALE||||||21
000353|PARTIDO OBRERO||#90C3C5|party/default.png|53-194|000353053-194A|000353053-194A|A ROJA EN EL FRENTE DE IZQUIERDA|Lista A|MALE||||||22
000353|RENACER POLITICO Y SOCIAL||#3F2DB3|party/default.png|53-215|000353053-215A|000353053-215A|LISTA ABBA|Lista A|MALE||||||23
000353|UNITE POR LA LIBERTAD Y LA DIGNIDAD||#7DDC68|party/default.png|53-188|000353053-188A|000353053-188A|LISTA A NUEVA DEMOCRACIA|Lista A|MALE||||||8
000353|UNITE POR LA LIBERTAD Y LA DIGNIDAD||#7DDC68||53-188|000353053-188B|000353053-188B|LISTA B SALUD COMUNITARIA|Lista B|MALE||||||9
000353|UNITE POR LA LIBERTAD Y LA DIGNIDAD||#7DDC68||53-188|000353053-188C|000353053-188C|LISTA C ESPERANZA SANTAFESINA|Lista C|MALE||||||10
000353|UNITE POR LA LIBERTAD Y LA DIGNIDAD||#7DDC68||53-188|000353053-188D|000353053-188D|LISTA D UN NUEVO TIEMPO|Lista D|MALE||||||11
000353|UNITE POR LA LIBERTAD Y LA DIGNIDAD||#7DDC68||53-188|000353053-188E|000353053-188E|LISTA E FRENTE DE UNIDAD NACIENTE|Lista E|MALE||||||12
000353|UNITE POR LA LIBERTAD Y LA DIGNIDAD||#7DDC68||53-188|000353053-188F|000353053-188F|LISTA F CIUDADANOS RESPONSABLES|Lista F|MALE||||||13
000353|UNITE POR LA LIBERTAD Y LA DIGNIDAD||#7DDC68||53-188|000353053-188G|000353053-188G|LISTA G COMPRENSIÓN|Lista G|MALE||||||14
000353|UNITE POR LA LIBERTAD Y LA DIGNIDAD||#7DDC68||53-188|000353053-188H|000353053-188H|LISTA H JUNTOS PARA GANAR|Lista H|MALE||||||15
000353|UNITE POR LA LIBERTAD Y LA DIGNIDAD||#7DDC68||53-188|000353053-188I|000353053-188I|LISTA I FUERZA PARA EL CAMBIO|Lista I|MALE||||||16
000354|CAMBIEMOS||#CADD61||135|0003540000135H|0003540000135H|CAMBIANDO JUNTOS - LISTA M|Lista H|MALE||||||16
000354|CAMBIEMOS||#CADD61||135|0003540000135I|0003540000135I|PARA LA DEMOCRACIA SOCIAL - LISTA R|Lista I|MALE||||||17
000354|ENCUENTRO VECINAL CORDOBA||#64221F|party/default.png|54-217|000354054-217A|000354054-217A|LISTA: VALORES EN ACCIÓN A1|Lista A|MALE||||||26
000354|FRENTE CÓRDOBA CIUDADANA||#40165A|party/default.png|54-504|000354054-504A|000354054-504A|LISTA 5 K|Lista A|MALE||||||4
000354|FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES||#7AB965||137|0003540000137A|0003540000137A|LISTA A ROJA|Lista A|MALE||||||19
000354|GEN||#C22E58|party/default.png|54-69|0003540054-69A|0003540054-69A|LISTA 1 A MARGARITA|Lista A|MALE||||||24
000354|IZQUIERDA AL FRENTE POR EL SOCIALISMO||#688D97|party/default.png|54-505|000354054-505A|000354054-505A|LISTA 1 A|Lista A|MALE||||||5
000354|PARTIDO HUMANISTA||#79D290||22|0003540000022A|0003540000022A|LISTA NARANJA 22 H|Lista A|MALE||||||23
000354|PARTIDO PRIMERO LA GENTE||#5426AA|party/default.png|54-201|000354054-201A|000354054-201A|LISTA CÓRODBA CAMBIA /1A|Lista A|MALE||||||25
000354|POLITICA ABIERTA PARA LA INTEGRIDAD SOCIAL||#34AF35|party/default.png|54-231|000354054-231D|000354054-231D|LISTA 4 D - JUNTOS POR UN PAIS|Lista D|MALE||||||1
000354|POLITICA ABIERTA PARA LA INTEGRIDAD SOCIAL||#34AF35||54-231|000354054-231A|000354054-231A|LISTA 1 A- NUEVO PAÍS|Lista A|MALE||||||27
000354|POLITICA ABIERTA PARA LA INTEGRIDAD SOCIAL||#34AF35||54-231|000354054-231B|000354054-231B|LISTA 2 B - POR UN NUEVO PAÍS|Lista B|MALE||||||28
000354|POLITICA ABIERTA PARA LA INTEGRIDAD SOCIAL||#34AF35||54-231|000354054-231C|000354054-231C|LISTA 3 C - POR UN PAIS MEJOR|Lista C|MALE||||||29
000354|SOMOS||#27F17F|party/default.png|54-502|000354054-502A|000354054-502A|LISTA COMPROMISO A1|Lista A|MALE||||||2
000354|UNIÓN POR CÓRDOBA||#EC7D9B|party/default.png|54-503|000354054-503A|000354054-503A|MOVIMIENTO DE UNIDAD PERONISTA 2 M|Lista A|MALE||||||3
000355|COMPROMISO FEDERAL||#DB9AD3|party/default.png|82|0003550000082A|0003550000082A|CELESTE Y UNIDAD A|Lista A|MALE||||||23
000355|ENCUENTRO POR CORRIENTES-ECO+CAMBIEMOS||#C4CDD9|party/default.png|55-504|000355055-504A|000355055-504A|A LISTA VERDE|Lista A|MALE||||||5
000355|FRENTE RENOVADOR - 1 PAIS||#A8D3C6|party/default.png|55-502|000355055-502A|000355055-502A|RENOVEMOS CORRIENTES LISTA A|Lista A|MALE||||||26
000355|FRENTE RENOVADOR - 1 PAIS||#A8D3C6||55-502|000355055-502B|000355055-502B|LDS LIBRES LISTA B|Lista B|MALE||||||27
000355|FRENTE RENOVADOR - 1 PAIS||#A8D3C6||55-502|000355055-502C|000355055-502C|VAMOS PUEBLO CORRENTINO LISTA C|Lista C|MALE||||||28
000355|INSTRUMENTO ELECTORAL POR LA UNIDAD POPULAR||#485E0E|party/default.png|55-72|0003550055-72A|0003550055-72A|LISTA A FRENTE POPULAR|Lista A|MALE||||||22
000355|JUNTOS PODEMOS MAS||#F63788|party/default.png|55-503|000355055-503B|000355055-503B|CRECER JUNTOS LISTA B|Lista B|MALE||||||1
000355|JUNTOS PODEMOS MAS||#F63788||55-503|000355055-503A|000355055-503A|COMPROMISO CIUDADANO LISTA A|Lista A|MALE||||||29
000355|JUNTOS PODEMOS MAS||#F63788||55-503|000355055-503C|000355055-503C|CELESTA Y BLANCA LISTA C|Lista C|MALE||||||2
000355|JUNTOS PODEMOS MAS||#F63788||55-503|000355055-503D|000355055-503D|VOLVER A CRECER LISTA D|Lista D|MALE||||||3
000355|JUNTOS PODEMOS MAS||#F63788||55-503|000355055-503E|000355055-503E|LA DOCTRINA LISTA E|Lista E|MALE||||||4
000355|MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES||#ACD88B|party/default.png|38|0003550000038A|0003550000038A|IZQUIERDA AL FRENTE A|Lista A|MALE||||||21
000355|SOMOS CORRIENTES||#9A1FB0|party/default.png|55-501|000355055-501A|000355055-501A|LISTA 501A LA 52|Lista A|MALE||||||24
000355|SOMOS CORRIENTES||#9A1FB0||55-501|000355055-501B|000355055-501B|LISTA 501B LA 51|Lista B|MALE||||||25
000356|ALIANZA CAMBIEMOS||#A07BF2|party/default.png|56-503|000356056-503A|000356056-503A|A CAMBIANDO JUNTOS|Lista A|MALE||||||5
000356|ALIANZA CAMBIEMOS||#A07BF2||56-503|000356056-503B|000356056-503B|C ENCUENTRO CIVICO|Lista B|MALE||||||6
000356|ALIANZA FRENTE CHACO MERECE MAS||#86BF42|party/default.png|56-502|000356056-502C|000356056-502C|LISTA 502K CORRIENTE PROVINCIAL KIRCHNERISTA|Lista C|MALE||||||1
000356|ALIANZA FRENTE CHACO MERECE MAS||#86BF42||56-502|000356056-502A|000356056-502A|LISTA 502B TRES BANDERAS|Lista A|MALE||||||28
000356|ALIANZA FRENTE CHACO MERECE MAS||#86BF42||56-502|000356056-502B|000356056-502B|LISTA 502 D HONESTIDAD, TRABAJO Y JUSTICIA SOCIAL|Lista B|MALE||||||29
000356|ALIANZA FRENTE CHACO MERECE MAS||#86BF42||56-502|000356056-502D|000356056-502D|LISTA 502L LA DOS|Lista D|MALE||||||2
000356|ALIANZA FRENTE CHACO MERECE MAS||#86BF42||56-502|000356056-502E|000356056-502E|LISTA 502P LA MARIA EVA|Lista E|MALE||||||3
000356|ALIANZA FRENTE CHACO MERECE MAS||#86BF42||56-502|000356056-502F|000356056-502F|LISTA 502S SOCIALISTAS UNIDOS|Lista F|MALE||||||4
000356|ALIANZA UN NUEVO PAIS||#6DF633|party/default.png|56-504|000356056-504A|000356056-504A|LISTA UNIDAD A|Lista A|MALE||||||7
000356|ALIANZA UNIDAD CIUDADANA||#D0AF88|party/default.png|56-501|000356056-501A|000356056-501A|LISTA 501K ROYECTO NACIONAL Y POPULAR|Lista A|MALE||||||27
