NM_CONTEST_CUSTOM_CODE|NM_PARTY_NAME|NM_PARTY_ABBREVIATION|NM_PARTY_COLOR|NM_PARTY_LOGO|NM_PARTY_CUSTOM_CODE|NM_CANDIDATE_CUSTOM_CODE|NM_CANDIDATE_ID|NM_CANDIDATE_NAME|NM_CANDIDATE_LAST_NAME|NM_CANDIDATE_GENDER|NM_VICE_CANDIDATE_CUSTOM_CODE|NM_VICE_CANDIDATE_ID|NM_VICE_CANDIDATE_NAME|NM_VICE_CANDIDATE_LAST_NAME|NM_VICE_CANDIDATE_GENDER|NM_ADDITIONAL_INFORMATION
000356|COMPROMISO FEDERAL||#DB9AD3||82|0003560000082A|0003560000082A|AMARILLO Y NEGRO -A-|Lista A|MALE||||||23
000356|MOVIMIENTO POLITICO, SOCIAL Y CULTURAL PROYECTO SUR||#833551||83|0003560000083A|0003560000083A|LISTA VERDE A|Lista A|MALE||||||26
000356|PARTIDO CIUDADANOS A GOBERNAR||#91FC50|party/default.png|56-179|000356056-179A|000356056-179A|A LISTA AZUL Y BLANCA|Lista A|MALE||||||25
000356|PARTIDO DEL OBRERO||#059971|party/default.png|56-71|0003560056-71A|0003560056-71A|LISTA A FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES 71|Lista A|MALE||||||22
000356|PARTIDO DEMOCRATA||#F0611B|party/default.png|56-176|000356056-176A|000356056-176A|LISTA A CELESTE Y BLANCA|Lista A|MALE||||||24
000356|PARTIDO NACIONALISTA CONSTITUCIONAL UNIR||#50F5C0||33|0003560000033A|0003560000033A|LISTA 33A FEDERALISMO Y CIUDADANÍA|Lista A|MALE||||||21
000357|CAMBIEMOS CHUBUT||#519CA4|party/default.png|57-503|000357057-503A|000357057-503A|LISTA 503A CAMBIANDO JUNTOS|Lista A|MALE||||||2
000357|FRENTE CHUBUT PARA TODOS||#757436|party/default.png|57-502|000357057-502A|000357057-502A|LISTA 502A POR SIEMPRE CHUBUT|Lista A|MALE||||||1
000357|FRENTE PARA LA VICTORIA||#0F4026||131|0003570000131A|0003570000131A|CELESTE Y BLANCA K NÉSTOR KIRCHNER|Lista A|MALE||||||5
000357|FRENTE PARA LA VICTORIA||#0F4026||131|0003570000131B|0003570000131B|LISTA MOVIMIENTO JUSTICIA SOCIAL|Lista B|MALE||||||6
000357|FRENTE PARA LA VICTORIA||#0F4026||131|0003570000131C|0003570000131C|LISTA H PRIMERO CHUBUT|Lista C|MALE||||||7
000357|FRENTE PARA LA VICTORIA||#0F4026||131|0003570000131D|0003570000131D|LISTA P BLANCA Y CELESTE|Lista D|MALE||||||8
000357|FRENTE PARA LA VICTORIA||#0F4026||131|0003570000131E|0003570000131E|UNIDAD PERONISTA POR LA PRODUCCIÓN Y EL TRABAJO LETRA T|Lista E|MALE||||||9
000357|FRENTE PARA LA VICTORIA||#0F4026||131|0003570000131F|0003570000131F|FEDERACIÓN PERONISTA LETRA Z|Lista F|MALE||||||10
000357|MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES||#ACD88B||38|0003570000038A|0003570000038A|LISTA IZQUIERDA AL FRENTE A|Lista A|MALE||||||26
000357|PARTIDO DEL OBRERO||#46D00F|party/default.png|57-71|0003570057-71A|0003570057-71A|LISTA 1 FRENTE DE IZQUIERDA A|Lista A|MALE||||||27
000357|PARTIDO DEL TRABAJO Y DEL PUEBLO||#D357C7|party/default.png|57-74|0003570057-74A|0003570057-74A|LISTA A FRENTE POPULAR|Lista A|MALE||||||28
000357|PARTIDO SOCIALISTA AUTENTICO DEL CHUBUT||#5F4E59|party/default.png|57-153|000357057-153A|000357057-153A|LISTA 1° DE MAYO 153A|Lista A|MALE||||||29
000358|CAMBIEMOS||#CADD61||135|0003580000135C|0003580000135C|LISTA 502 C CAMBIANDO JUNTOS|Lista C|MALE||||||11
000358|CAMBIEMOS||#CADD61||135|0003580000135H|0003580000135H|AYUDANOS A CAMBIAR LISTA 502A|Lista H|MALE||||||16
000358|CAMBIEMOS||#CADD61||135|0003580000135I|0003580000135I|LISTA 502 B RENOVACION|Lista I|MALE||||||17
000358|FRENTE JUSTICIALISTA SOMOS ENTRE RIOS||#C5CBCE|party/default.png|58-501|000358058-501G|000358058-501G|G LISTA N° 17 JUSTICIA Y DIGNIDAD PERONISTA|Lista G|MALE||||||1
000358|FRENTE JUSTICIALISTA SOMOS ENTRE RIOS||#C5CBCE||58-501|000358058-501A|000358058-501A|LISTA A2 SOMOS ENTRE RIOS|Lista A|MALE||||||24
000358|FRENTE JUSTICIALISTA SOMOS ENTRE RIOS||#C5CBCE||58-501|000358058-501B|000358058-501B|B LISTA 2017 POR LA PRODUCCIÓN EL TRABAJO Y LA JUSTICIA SOCIAL|Lista B|MALE||||||25
000358|FRENTE JUSTICIALISTA SOMOS ENTRE RIOS||#C5CBCE||58-501|000358058-501C|000358058-501C|C LISTA LIBRES PENSADORES LISTA 8|Lista C|MALE||||||26
000358|FRENTE JUSTICIALISTA SOMOS ENTRE RIOS||#C5CBCE||58-501|000358058-501D|000358058-501D|D LISTA N° 37 SENTIMIENTO FEDERAL|Lista D|MALE||||||27
000358|FRENTE JUSTICIALISTA SOMOS ENTRE RIOS||#C5CBCE||58-501|000358058-501E|000358058-501E|E LISTA N° 1 ¡¡VIVA PERON!! ¡¡VIVA ENTRE RIOS|Lista E|MALE||||||28
000358|FRENTE JUSTICIALISTA SOMOS ENTRE RIOS||#C5CBCE||58-501|000358058-501F|000358058-501F|F LISTA 112 FUERZA NUEVA|Lista F|MALE||||||29
000358|FRENTE JUSTICIALISTA SOMOS ENTRE RIOS||#C5CBCE||58-501|000358058-501H|000358058-501H|H LISTA 2019 LA PATRIA ES EL OTRO|Lista H|MALE||||||2
000358|FRENTE JUSTICIALISTA SOMOS ENTRE RIOS||#C5CBCE||58-501|000358058-501I|000358058-501I|I LISTA N° 10 UNION CIUDADANA|Lista I|MALE||||||3
000358|FRENTE JUSTICIALISTA SOMOS ENTRE RIOS||#C5CBCE||58-501|000358058-501J|000358058-501J|J LISTA 4 CELESTE POR LOS TRABAJADORES|Lista J|MALE||||||4
000358|NUEVA IZQUIERDA||#327215||68|0003580000068A|0003580000068A|LISTA UNIDAD|Lista A|MALE||||||3
000358|PARTIDO SOCIALISTA||#CEDDB9|party/default.png|58-50|0003580058-50A|0003580058-50A|LISTA A ENCUENTRO SOCIAL|Lista A|MALE||||||23
000359|FRENTE AMPLIO FORMOSEÑO CAMBIEMOS||#69EB27|party/default.png|59-502|000359059-502A|000359059-502A|LISTA VAMOS JUNTOS|Lista A|MALE||||||27
000359|FRENTE DE LA VICTORIA||#E55320|party/default.png|59-501|000359059-501A|000359059-501A|LISTA CELESTE BLANCA Y AZUL|Lista A|MALE||||||26
000359|PARTIDO AUTONOMISTA||#ACE30C|party/default.png|59-211|000359059-211A|000359059-211A|LISTA A|Lista A|MALE||||||24
000359|PARTIDO OBRERO||#2A33B6|party/default.png|59-204|000359059-204A|000359059-204A|ROJA 1|Lista A|MALE||||||23
000359|PARTIDO PRINCIPIOS Y CONVICCION||#86E669|party/default.png|59-212|000359059-212A|000359059-212A|LISTA A|Lista A|MALE||||||25
000359|PARTIDO SOCIALISTA||#6B08F0|party/default.png|59-50|0003590059-50A|0003590059-50A|Lista A|Lista A|MALE||||||22
000359|UNION POPULAR||#6CF794|party/default.png|59-23|0003590059-23A|0003590059-23A|LISTA BLANCA|Lista A|MALE||||||21
000360|COMPROMISO FEDERAL||#DB9AD3||82|0003600000082A|0003600000082A|LISTA COMPROMISO CON EL PUEBLO|Lista A|MALE||||||23
000360|FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES||#7AB965||137|0003600000137A|0003600000137A|LISTA A ROJA|Lista A|MALE||||||17
000360|FRENTE JUJEÑO CAMBIEMOS||#477097|party/default.png|60-502|000360060-502A|000360060-502A|A CAMBIANDO JUNTOS|Lista A|MALE||||||28
000360|FRENTE JUSTICIALISTA||#FEDCAA|party/default.png|60-505|000360060-505B|000360060-505B|B LISTA AZUL HONESTIDAD|Lista B|MALE||||||1
000360|FRENTE JUSTICIALISTA||#FEDCAA||60-505|000360060-505A|000360060-505A|A LISTA POR JUJUY|Lista A|MALE||||||29
000360|FRENTE JUSTICIALISTA||#FEDCAA||60-505|000360060-505C|000360060-505C|C LISTA: EL PERONISMO VUELVE|Lista C|MALE||||||2
000360|FRENTE JUSTICIALISTA||#FEDCAA||60-505|000360060-505D|000360060-505D|D JUJUY AVANZA|Lista D|MALE||||||3
000360|FRENTE JUSTICIALISTA||#FEDCAA||60-505|000360060-505E|000360060-505E|E SI! POR LA IGUALDAD|Lista E|MALE||||||4
000360|FRENTE JUSTICIALISTA||#FEDCAA||60-505|000360060-505F|000360060-505F|F LISTA CELESTE Y BLANCO DE LOS TRABAJADORES|Lista F|MALE||||||5
000360|FRENTE RENOVADOR 1 PAIS||#E70CBC|party/default.png|60-501|000360060-501A|000360060-501A|LISTA 1 RENOVACIÓN|Lista A|MALE||||||25
000360|FRENTE RENOVADOR 1 PAIS||#E70CBC||60-501|000360060-501B|000360060-501B|LISTA 2 RENOVEMOS JUJUY|Lista B|MALE||||||26
000360|FRENTE RENOVADOR 1 PAIS||#E70CBC||60-501|000360060-501C|000360060-501C|LISTA 3 UN JUJUY UNIDOS POR UNA NUEVA ARGENTINA|Lista C|MALE||||||27
000360|MOVIMIENTO INTEGRACION LATINOAMERICANA DE EXPRESION SOCIAL||#7132BD|party/default.png|60-210|000360060-210A|000360060-210A|POR LA UNIDAD CIUDADANA JUJUY|Lista A|MALE||||||24
000360|MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES||#ACD88B||38|0003600000038A|0003600000038A|VAMOS POR UNA IZQUIERDA AL FRENTE|Lista A|MALE||||||22
000360|PARTIDO NACIONALISTA CONSTITUCIONAL UNIR||#50F5C0||33|0003600000033A|0003600000033A|UNIR MI JUJUY|Lista A|MALE||||||21
000361|ALIANZA IZQUIERDA AL FRENTE POR EL SOCIALISMO||#83D47E|party/default.png|61-502|000361061-502A|000361061-502A|LISTA 502 1A UNIDAD DE LA IZQUIERDA|Lista A|MALE||||||1
000361|FRENTE CAMBIEMOS LA PAMPA||#63230B|party/default.png|61-503|000361061-503A|000361061-503A|LISTA 503B RENOVACIÓN Y CAMBIO|Lista A|MALE||||||2
000361|FRENTE CAMBIEMOS LA PAMPA||#63230B||61-503|000361061-503B|000361061-503B|LISTA M503 CAMBIAR LA PAMPA|Lista B|MALE||||||3
000361|FRENTE CAMBIEMOS LA PAMPA||#63230B||61-503|000361061-503C|000361061-503C|LISTA T503 JUNTOS POR LA PAMPA|Lista C|MALE||||||4
000361|FRENTE PROGRESISTA PAMPEANO||#BC0370|party/default.png|61-501|000361061-501A|000361061-501A|LISTA G ES EL MOMENTO|Lista A|MALE||||||28
000361|FRENTE PROGRESISTA PAMPEANO||#BC0370||61-501|000361061-501B|000361061-501B|LISTA S MÁS PARA LA GENTE|Lista B|MALE||||||29
000361|PARTIDO DE LOS TRABAJADORES SOCIALISTAS||#A66B9A|party/default.png|61-190|000361061-190A|000361061-190A|ROJA A|Lista A|MALE||||||27
000361|PARTIDO HUMANISTA||#79D290||22|0003610000022A|0003610000022A|LISTA 22K COHERENCIA|Lista A|MALE||||||26
000361|PARTIDO JUSTICIALISTA||#AC802D|party/default.png|61-2|00036100061-2A|00036100061-2A|LISTA 2A PERONISTAS DE LA PAMPA|Lista A|MALE||||||21
000361|PARTIDO JUSTICIALISTA||#AC802D||61-2|00036100061-2B|00036100061-2B|LISTA C CIUDADANOS EN ACCIÓN|Lista B|MALE||||||22
000361|PARTIDO JUSTICIALISTA||#AC802D||61-2|00036100061-2C|00036100061-2C|LISTA 2K FRENTE PERONISTA BARRIAL|Lista C|MALE||||||23
000361|PARTIDO JUSTICIALISTA||#AC802D||61-2|00036100061-2D|00036100061-2D|LETRA P 4 DE JUNIO|Lista D|MALE||||||24
000361|PARTIDO JUSTICIALISTA||#AC802D||61-2|00036100061-2E|00036100061-2E|2 LISTA V|Lista E|MALE||||||25
000362|ALTERNATIVA POPULAR RIOJANA||#63D545|party/default.png|62-504|000362062-504A|000362062-504A|CIUDADANO POR LA VICTORIA - A|Lista A|MALE||||||25
000362|CAMBIEMOS-FUERZA CIVICA RIOJANA||#3E8ABE|party/default.png|62-502|000362062-502A|000362062-502A|LISTA CAMBIA LA RIOJA LETRA A|Lista A|MALE||||||23
000362|FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES||#7AB965||137|0003620000137A|0003620000137A|LISTA A ROJA|Lista A|MALE||||||17
000362|FRENTE JUSTICIALISTA RIOJANO||#AA8A26|party/default.png|62-501|000362062-501A|000362062-501A|RIOJA FEDERAL A|Lista A|MALE||||||22
000362|IZQUIERDA AL FRENTE POR EL SOCIALISMO||#1E8591|party/default.png|62-506|000362062-506A|000362062-506A|UNIDAD DE LA IZQUIERDA A|Lista A|MALE||||||26
000362|MOVIMIENTO NORTE GRANDE||#1D7B9C|party/default.png|62-159|000362062-159A|000362062-159A|AZUL T|Lista A|MALE||||||21
000362|UNA RIOJA||#1F06B6|party/default.png|62-503|000362062-503A|000362062-503A|LISTA UNIDAD 503 A|Lista A|MALE||||||24
000363|CAMBIEMOS||#CADD61||135|0003630000135B|0003630000135B|501 B DIGNIDAD PARTIDARIA|Lista B|MALE||||||1
000363|CAMBIEMOS||#CADD61||135|0003630000135D|0003630000135D|EQUIPO DE GOBIERNO|Lista D|MALE||||||2
000363|ENCUENTRO POR MENDOZA||#B48067|party/default.png|63-504|000363063-504A|000363063-504A|LISTA AZUL Y BLANCA|Lista A|MALE||||||11
000363|FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES||#7AB965||137|0003630000137A|0003630000137A|LISTA A ROJA|Lista A|MALE||||||3
000363|PARTIDO DEL TRABAJO Y DEL PUEBLO POR UN PROYECTO POPULAR||#496A1E|party/default.png|63-74|0003630063-74A|0003630063-74A|LISTA 74 AHORA EL PUEBLO|Lista A|MALE||||||5
000363|PARTIDO INTRANSIGENTE||#57E9BF|party/default.png|63-6|00036300063-6A|00036300063-6A|LISTA PROTECTORA|Lista A|MALE||||||4
000363|PARTIDO VERDE||#ED910F|party/default.png|63-181|000363063-181A|000363063-181A|LISTA UNIDAD|Lista A|MALE||||||6
000363|PODEMOS CON LA IZQUIERDA||#2D1387|party/default.png|63-221|000363063-221A|000363063-221A|LISTA 1 UNIDAD|Lista A|MALE||||||7
000363|SOMOS MENDOZA||#9CED36|party/default.png|63-503|000363063-503A|000363063-503A|LISTA 503A UNIDAD CIUDADANA PARA TENER FUTURO|Lista A|MALE||||||8
000363|SOMOS MENDOZA||#9CED36||63-503|000363063-503B|000363063-503B|LISTA 503B CONSTRUYENDO|Lista B|MALE||||||9
000363|SOMOS MENDOZA||#9CED36||63-503|000363063-503C|000363063-503C|LISTA 503C NUEVA CONDUCCION|Lista C|MALE||||||10
000364|COMPROMISO FEDERAL||#DB9AD3||82|0003640000082A|0003640000082A|AMARILLO Y NEGRO|Lista A|MALE||||||24
000364|FRENTE AVANCEMOS||#024237|party/default.png|64-503|000364064-503A|000364064-503A|A PROVINCIA|Lista A|MALE||||||29
000364|FRENTE CAMBIEMOS||#C01F09|party/default.png|64-501|000364064-501A|000364064-501A|CAMBIANDO JUNTOS|Lista A|MALE||||||27
000364|FRENTE RENOVADOR DE LA CONCORDIA||#8CF9A4|party/default.png|64-502|000364064-502A|000364064-502A|LISTA ROJA, AZUL Y BLANCA|Lista A|MALE||||||28
000364|INSTRUMENTO ELECTORAL POR LA UNIDAD POPULAR||#22F64B|party/default.png|64-72|0003640064-72A|0003640064-72A|Lista A|Lista A|MALE||||||23
000364|PARTIDO AGRARIO Y SOCIAL||#556D63|party/default.png|64-184|000364064-184A|000364064-184A|LISTA VERDE K|Lista A|MALE||||||26
000364|PARTIDO DEL OBRERO||#3E8815|party/default.png|64-71|0003640064-71A|0003640064-71A|1 ROJA|Lista A|MALE||||||22
000364|PARTIDO NUEVO OCTUBRE||#1A04DB|party/default.png|64-165|000364064-165A|000364064-165A|PODEMOS|Lista A|MALE||||||25
000364|UNION POPULAR||#863741|party/default.png|64-23|0003640064-23A|0003640064-23A|UNIDAD|Lista A|MALE||||||21
000365|CAMBIEMOS||#CADD61||135|0003650000135H|0003650000135H|A VAMOS JUNTOS|Lista H|MALE||||||16
000365|CAMBIEMOS||#CADD61||135|0003650000135I|0003650000135I|LISTA B POR VOS|Lista I|MALE||||||17
000365|FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES||#7AB965||137|0003650000137A|0003650000137A|LISTA A ROJA|Lista A|MALE||||||19
000365|FRENTE NEUQUINO||#D278BF|party/default.png|65-503|000365065-503A|000365065-503A|LISTA A|Lista A|MALE||||||27
000365|MOVIMIENTO LIBRES DEL SUR||#5011DA|party/default.png|65-40|0003650065-40A|0003650065-40A|LISTA A LIBRES|Lista A|MALE||||||23
000365|MOVIMIENTO POPULAR NEUQUINO||#4451F0|party/default.png|65-151|000365065-151A|000365065-151A|LETRA A PASIÓN POR NEUQUÉN|Lista A|MALE||||||24
000365|MOVIMIENTO POPULAR NEUQUINO||#4451F0||65-151|000365065-151B|000365065-151B|LETRA B LINEA VERDE MANZANA|Lista B|MALE||||||25
000365|NUEVA IZQUIERDA||#327215||68|0003650000068A|0003650000068A|LISTA UNIDAD|Lista A|MALE||||||3
000365|UN PAIS FRENTE RENOVADOR NEUQUEN+A||#5C1213|party/default.png|65-502|000365065-502A|000365065-502A|A UNA CIUDAD UNA PROVINCIA UN PAIS|Lista A|MALE||||||26
000365|UNIDAD CIUDADANA PARA LA VICTORIA||#CD5470|party/default.png|65-505|000365065-505A|000365065-505A|LISTA CELESTE Y BLANCA A|Lista A|MALE||||||28
000366|ALIANZA JUNTOS SOMOS RIO NEGRO||#FA533A|party/default.png|66-503|000366066-503A|000366066-503A|LISTA A VERDE ORGULLO RIONEGRINO|Lista A|MALE||||||24
000366|CAMBIEMOS RIO NEGRO||#B15BBE|party/default.png|66-504|000366066-504A|000366066-504A|LISTA A - UNIDAD AMARILLA, ROJA Y BLANCA|Lista A|MALE||||||25
000366|COALICION CIVICA - AFIRMACION PARA UNA REPUBLICA IGUALITARIA (ARI)||#853AAA|party/default.png|66-47|0003660066-47A|0003660066-47A|LISTA A AGUA, TIERRA, ENERGÍAS LIMPIAS. NO A LA PLANTA NUCLEAR|Lista A|MALE||||||21
000366|FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES||#7AB965||137|0003660000137A|0003660000137A|LISTA A ROJA|Lista A|MALE||||||17
000366|FRENTE PARA LA VICTORIA||#0F4026||131|0003660000131A|0003660000131A|CELESTE Y BLANCA K NÉSTOR KIRCHNER|Lista A|MALE||||||5
000366|IZQUIERDA AL FRENTE POR EL SOCIALISMO||#AA526E|party/default.png|66-502|000366066-502A|000366066-502A|LISTA A 1. UNIDAD DE LA IZQUIERDA|Lista A|MALE||||||23
000366|PARTIDO SOCIALISTA||#9A9A29|party/default.png|66-50|0003660066-50A|0003660066-50A|LISTA A ALFREDO BRAVO|Lista A|MALE||||||22
000367|CAMBIEMOS PAIS||#2369A2|party/default.png|67-503|000367067-503A|000367067-503A|LISTA C CAMBIEMOS JUNTOS|Lista A|MALE||||||2
000367|CAMBIEMOS PAIS||#2369A2||67-503|000367067-503B|000367067-503B|EVOLUCIÓN CIUDADANA LISTA R|Lista B|MALE||||||3
000367|COMPROMISO FEDERAL||#DB9AD3||82|0003670000082A|0003670000082A|LISTA 82S UNIDAD FEDERAL|Lista A|MALE||||||22
000367|FRENTE CIUDADANO PARA LA VICTORIA||#92FF6C|party/default.png|67-505|000367067-505A|000367067-505A|A LISTA UNIDAD CIUDADANA PARA LA VICTORIA|Lista A|MALE||||||4
000367|FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES||#7AB965||137|0003670000137A|0003670000137A|LISTA A ROJA|Lista A|MALE||||||17
000367|FRENTE POPULAR PARA LA LIBERACION||#D62A50|party/default.png|67-501|000367067-501A|000367067-501A|LISTA 501 A LISTA FRENTE POPULAR PARA LA LIBERACIÓN|Lista A|MALE||||||24
000367|FRENTE UNIDAD Y RENOVACION||#E7A9C4|party/default.png|67-502|000367067-502F|000367067-502F|CONSENSO Y LEALTAD PROVINCIAL LISTA 502F|Lista F|MALE||||||1
000367|FRENTE UNIDAD Y RENOVACION||#E7A9C4||67-502|000367067-502A|000367067-502A|HACIA UN FUTURO MEJOR A|Lista A|MALE||||||25
000367|FRENTE UNIDAD Y RENOVACION||#E7A9C4||67-502|000367067-502B|000367067-502B|DESARROLLO Y TRABAJO B|Lista B|MALE||||||26
000367|FRENTE UNIDAD Y RENOVACION||#E7A9C4||67-502|000367067-502C|000367067-502C|CONSTRUIMOS LISTA 502C|Lista C|MALE||||||27
000367|FRENTE UNIDAD Y RENOVACION||#E7A9C4||67-502|000367067-502D|000367067-502D|COMPROMISO LISTA 502D|Lista D|MALE||||||28
000367|FRENTE UNIDAD Y RENOVACION||#E7A9C4||67-502|000367067-502E|000367067-502E|NUEVA EXPRESIÓN JUSTICIALISTA LISTA 502E|Lista E|MALE||||||29
000367|MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES||#ACD88B||38|0003670000038A|0003670000038A|A NUEVA IZQUIERDA|Lista A|MALE||||||21
000367|SALTA SOMOS TODOS||#4A2FC8|party/default.png|67-203|000367067-203A|000367067-203A|O JUNTOS SOMOS TODOS|Lista A|MALE||||||23
000368|1 PAIS - SOMOS SAN JUAN||#6DA1A0|party/default.png|68-503|000368068-503A|000368068-503A|LISTA PROVINCIA|Lista A|MALE||||||29
000368|ACCION POR UNA DEMOCRACIA NUEVA||#45244F|party/default.png|68-182|000368068-182A|000368068-182A|LISTA SANJUANINO|Lista A|MALE||||||24
000368|ACCION POR UNA DEMOCRACIA NUEVA||#45244F||68-182|000368068-182B|000368068-182B|LISTA JUNTOS|Lista B|MALE||||||25
000368|CAMBIEMOS SAN JUAN||#DCFF69|party/default.png|68-501|000368068-501A|000368068-501A|CAMBIANDO JUNTOS|Lista A|MALE||||||26
000368|CAMBIEMOS SAN JUAN||#DCFF69||68-501|000368068-501B|000368068-501B|RENOVACION|Lista B|MALE||||||27
000368|FRENTE PROGRESISTA POPULAR||#CA1312|party/default.png|68-504|000368068-504A|000368068-504A|LISTA PARTICIPACIÓN|Lista A|MALE||||||1
000368|FRENTE TODOS||#F96E09|party/default.png|68-502|000368068-502A|000368068-502A|LISTA SAN JUAN PRIMERO|Lista A|MALE||||||28
000368|IZQUIERDA POR UNA OPCION SOCIALISTA||#095149|party/default.png|68-61|0003680068-61A|0003680068-61A|LISTA 1 HACIA EL FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES|Lista A|MALE||||||21
000368|NUEVA DIRIGENCIA||#ECE33F|party/default.png|68-177|000368068-177A|000368068-177A|LISTA ESPACIO Y DESARROLLO|Lista A|MALE||||||23
000368|NUEVA IZQUIERDA||#327215||68|0003680000068A|0003680000068A|LISTA UNIDAD|Lista A|MALE||||||3
000368|PARTIDO MOVIMIENTO VIDA Y COMPROMISO||#158DE5|party/default.png|68-167|000368068-167A|000368068-167A|LISTA CELESTE|Lista A|MALE||||||22
000369|AVANZAR Y CAMBIEMOS POR SAN LUIS||#B27987|party/default.png|69-502|000369069-502A|000369069-502A|MOVIMIENTO DE RECUPERACIÓN Y CAMBIO|Lista A|MALE||||||5
000369|AVANZAR Y CAMBIEMOS POR SAN LUIS||#B27987||69-502|000369069-502B|000369069-502B|UNIDAD Y CONSENSO POR SAN LUIS|Lista B|MALE||||||6
000369|FRENTE UNIDAD JUSTICIALISTA SAN LUIS||#C67670|party/default.png|69-501|000369069-501A|000369069-501A|A EL CAMBIO CONTINÚA|Lista A|MALE||||||4
